2017-03,荷蘭,基隆市,3938067,1550
2017-04,英國,基隆市,27703223,24369
2017-04,愛爾蘭,基隆市,16268652,22309
2017-04,中國,基隆市,16318642,10964
2017-04,日本,基隆市,29519483,7788
2017-04,美國,基隆市,30776075,5254
2017-04,南韓,基隆市,6420145,1976
2017-04,新加坡,基隆市,6213671,1710
2017-04,香港,基隆市,8330806,1939
2017-04,荷蘭,基隆市,4249170,1848
2017-04,瑞典,基隆市,427417,806
2017-05,英國,基隆市,26111151,20001
2017-05,愛爾蘭,基隆市,13953530,19294
2017-05,中國,基隆市,13693676,9088
2017-05,日本,基隆市,30132640,7998
2017-05,美國,基隆市,2623807,4951
2017-05,荷蘭,基隆市,3445129,2520
2017-05,香港,基隆市,6576363,1767
2017-05,南韓,基隆市,4923786,1451
2017-05,新加坡,基隆市,5204026,1603
2017-05,瑞典,基隆市,503108,1008
2017-06,英國,基隆市,27859496,19394
2017-06,愛爾蘭,基隆市,14031145,17388
2017-06,中國,基隆市,11567657,8288
2017-06,日本,基隆市,28224097,7597
2017-06,美國,基隆市,12524976,5166
2017-06,荷蘭,基隆市,3551457,2782
2017-06,南韓,基隆市,4446634,1501
2017-06,香港,基隆市,4174388,1454
2017-06,新加坡,基隆市,6370621,1258
2017-06,盧森堡,基隆市,580189,862
2017-07,英國,基隆市,20866350,18394
2017-07,愛爾蘭,基隆市,12261390,16482
2017-07,日本,基隆市,31315037,8525
2017-07,中國,基隆市,11453920,8013
2017-07,美國,基隆市,12728680,5215
2017-07,荷蘭,基隆市,4055220,3069
2017-07,南韓,基隆市,4904325,1575
2017-07,香港,基隆市,7556391,1797
2017-07,新加坡,基隆市,4794581,1311
2017-07,匈牙利,基隆市,5374441,1004
2017-08,英國,基隆市,20331353,18625
2017-08,愛爾蘭,基隆市,13174545,16762
2017-08,中國,基隆市,10933763,7405
2017-08,日本,基隆市,25281334,6885
2017-08,美國,基隆市,15346964,5537
2017-08,荷蘭,基隆市,3584977,3832
2017-08,南韓,基隆市,4757840,1237
2017-08,香港,基隆市,5651012,1436
2017-08,新加坡,基隆市,4646583,1273
2017-08,匈牙利,基隆市,6058598,1094
2017-09,英國,基隆市,21815911,17918
2017-09,愛爾蘭,基隆市,11513756,15332
2017-09,中國,基隆市,11237756,7346
2017-09,日本,基隆市,28178219,7924
2017-09,美國,基隆市,15811927,5233
2017-09,荷蘭,基隆市,3426142,3821
2017-09,香港,基隆市,6601741,1742
2017-09,南韓,基隆市,5021116,1729
2017-09,新加坡,基隆市,3340651,1215
2017-09,匈牙利,基隆市,5126387,891
2017-10,英國,基隆市,24274968,18660
2017-10,愛爾蘭,基隆市,13145989,16312
2017-10,日本,基隆市,36233000,9159
2017-10,中國,基隆市,11018141,7768
2017-10,美國,基隆市,12801326,5738
2017-10,荷蘭,基隆市,3259315,4168
2017-10,南韓,基隆市,5179198,1733
2017-10,香港,基隆市,5627846,1723
2017-10,新加坡,基隆市,4418244,1393
2017-10,匈牙利,基隆市,4776468,914
2017-11,英國,基隆市,23669762,19942
2017-11,愛爾蘭,基隆市,13107000,17175
2017-11,中國,基隆市,15098151,9915
2017-11,日本,基隆市,25993311,7358
2017-11,美國,基隆市,18546941,5107
2017-11,荷蘭,基隆市,3489221,4212
2017-11,南韓,基隆市,5817833,1918
2017-11,香港,基隆市,7727298,1932
2017-11,新加坡,基隆市,5851170,1425
2017-11,德國,基隆市,1336118,942
2017-12,英國,基隆市,21513586,21178
2017-12,愛爾蘭,基隆市,15981107,18658
2017-12,中國,基隆市,14369145,9721
2017-12,日本,基隆市,30104260,8186
2017-12,美國,基隆市,18771289,6053
2017-12,荷蘭,基隆市,4004788,5030
2017-12,香港,基隆市,6498978,1959
2017-12,南韓,基隆市,5020513,1875
2017-12,新加坡,基隆市,5109886,1499
2017-12,德國,基隆市,1593611,1060
2018-01,英國,基隆市,20929700,17187
2018-01,愛爾蘭,基隆市,14665542,15548
2018-01,中國,基隆市,13118051,9253
2018-01,日本,基隆市,28411855,7838
2018-01,美國,基隆市,13237428,6259
2018-01,荷蘭,基隆市,3235593,4839
2018-01,香港,基隆市,7756055,1934
2018-01,新加坡,基隆市,5480065,1505
2018-01,南韓,基隆市,5605706,1356
2018-01,德國,基隆市,1104583,929
2018-02,英國,基隆市,19835213,21411
2018-02,愛爾蘭,基隆市,13784117,17257
2018-02,日本,基隆市,27591573,7551
2018-02,美國,基隆市,11390236,6068
2018-02,中國,基隆市,7127825,4512
2018-02,荷蘭,基隆市,7646627,5083
2018-02,香港,基隆市,7762523,2598
2018-02,南韓,基隆市,5418894,1455
2018-02,新加坡,基隆市,4229973,1338
2018-02,德國,基隆市,1214234,1060
2018-03,英國,基隆市,25709388,24252
2018-03,愛爾蘭,基隆市,14571888,20697
2018-03,中國,基隆市,16460810,11038
2018-03,日本,基隆市,35436069,9121
2018-03,美國,基隆市,16536650,7196
2018-03,荷蘭,基隆市,3629653,6768
2018-03,香港,基隆市,8805368,2911
2018-03,新加坡,基隆市,8548016,1999
2018-03,南韓,基隆市,7951489,2002
2018-03,匈牙利,基隆市,8285221,1512
2018-04,英國,基隆市,24131827,25860
2018-04,愛爾蘭,基隆市,16771755,23071
2018-04,中國,基隆市,19016669,11615
2018-04,日本,基隆市,40046274,10841
2018-04,美國,基隆市,21284593,7776
2018-04,荷蘭,基隆市,4347314,7278
2018-04,香港,基隆市,10145941,2898
2018-04,新加坡,基隆市,10408605,2229
2018-04,南韓,基隆市,9460308,2956
2018-04,匈牙利,基隆市,6808048,1278
2018-05,愛爾蘭,基隆市,18596148,23646
2018-05,美國,基隆市,28060076,21687
2018-05,英國,基隆市,26092688,15769
2018-05,中國,基隆市,18622301,12491
2018-05,日本,基隆市,38231861,10823
2018-05,荷蘭,基隆市,5131777,8460
2018-05,香港,基隆市,10304744,2969
2018-05,新加坡,基隆市,11443134,2360
2018-05,南韓,基隆市,8829095,2449
2018-05,瑞典,基隆市,363179,1102
2018-06,美國,基隆市,32071793,30859
2018-06,愛爾蘭,基隆市,16454894,23271
2018-06,中國,基隆市,18744401,12595
2018-06,日本,基隆市,43047373,12515
2018-06,荷蘭,基隆市,6371928,9451
2018-06,英國,基隆市,15039748,4412
2018-06,香港,基隆市,10945581,3479
2018-06,新加坡,基隆市,11689843,2315
2018-06,南韓,基隆市,11370467,2525
2018-06,德國,基隆市,1723926,1566
2014-01,英國,新竹市,44557845,47532
2014-01,盧森堡,新竹市,6823501,13220
2014-01,日本,新竹市,39377647,8875
2014-01,中國,新竹市,23265470,7044
2014-01,美國,新竹市,37100478,7347
2014-01,新加坡,新竹市,16453891,3490
2014-01,荷蘭,新竹市,2744516,1799
2014-01,香港,新竹市,13951532,2648
2014-01,南韓,新竹市,8923568,1694
2014-01,愛爾蘭,新竹市,3307639,1543
2014-02,英國,新竹市,43471891,42899
2014-02,盧森堡,新竹市,4562768,8311
2014-02,日本,新竹市,39085740,7418
2014-02,中國,新竹市,17437484,5212
2014-02,美國,新竹市,35389468,6240
2014-02,新加坡,新竹市,15914892,2867
2014-02,荷蘭,新竹市,2210059,1978
2014-02,香港,新竹市,11799240,2040
2014-02,南韓,新竹市,8183842,1318
2014-02,愛爾蘭,新竹市,2049903,854
2014-03,英國,新竹市,48975380,49393
2014-03,盧森堡,新竹市,6182353,11054
2014-03,中國,新竹市,27621695,8152
2014-03,日本,新竹市,38416452,8086
2014-03,美國,新竹市,38457323,6653
2014-03,新加坡,新竹市,18450017,3443
2014-03,荷蘭,新竹市,4018725,1950
2014-03,香港,新竹市,10839359,2144
2014-03,南韓,新竹市,8267862,1687
2014-03,愛爾蘭,新竹市,2528041,1132
2014-04,英國,新竹市,45817457,30226
2014-04,盧森堡,新竹市,12224202,21594
2014-04,中國,新竹市,23874040,7600
2014-04,日本,新竹市,36530538,8229
2014-04,美國,新竹市,35045253,6738
2014-04,愛爾蘭,新竹市,3365647,3122
2014-04,新加坡,新竹市,16784931,3485
2014-04,香港,新竹市,11859701,2020
