107.09.11,LI5,萵苣菜-油麥菜,109,台北一,61.3,43.5,32,44.8,13480
107.09.11,LI6,萵苣菜-蘿美,109,台北一,130,80.3,45,83.2,1668
107.09.11,LI7,萵苣菜-紅捲綠捲,109,台北一,421.3,288.5,94.9,276.4,498
107.09.11,LI8,萵苣菜-水耕,109,台北一,109.9,91.9,81,93.3,2315
107.09.11,LI9,萵苣菜-進口,109,台北一,73.4,64.5,51.4,63.7,6264
107.09.11,LJ3,芥菜-大芥菜,109,台北一,56,38.3,25,39.2,564
107.09.11,LJ4,芥菜-小芥菜,109,台北一,52.9,46.1,32.4,44.7,2969
107.09.11,LK2,芥藍菜,109,台北一,67.4,46.2,31.9,47.6,5837
107.09.11,LK3,芥藍菜-芥藍芽,109,台北一,101.9,78.8,41.3,75.9,876
107.09.11,LM1,莧菜-紅莧菜,109,台北一,42.2,38.7,34.2,38.5,2950
107.09.11,LM2,莧菜-白莧菜,109,台北一,47.3,41.8,35.6,41.6,11065
107.09.11,LN1,油菜,109,台北一,56.4,45.8,36.2,46,9343
107.09.11,LN2,油菜-小松菜,109,台北一,56,56,56,56,120
107.09.11,LO1,甘藷葉,109,台北一,69.2,52,34.4,51.9,14759
107.09.11,LP1,芫荽,109,台北一,124.9,93.8,57,92.6,2201
107.09.11,LP2,九層塔,109,台北一,210,142.9,69.2,141.6,1997
107.09.11,LP3,羅勒,109,台北一,243.2,93,76.6,119.8,22
107.09.11,LQ1,紅鳳菜-紅鳳菜,109,台北一,72,56.7,38.4,56.1,1135
107.09.11,LS1,茴香,109,台北一,50,50,50,50,12
107.09.11,LT2,海菜-海帶,109,台北一,40,40,40,40,161
107.09.11,LT3,海菜-水蓮,109,台北一,119.2,100,95,102.8,1207
107.09.11,LV1,巴西利,109,台北一,100,68,39.5,68.7,117
107.09.11,LX1,蕨菜-過貓,109,台北一,57,47.8,36.5,47.4,800
107.09.11,LX2,蕨菜-山蘇,109,台北一,186.4,155.1,111.6,152.7,197
107.09.11,LY1,西洋菜,109,台北一,30,30,30,30,60
107.09.11,LZ2,藤川七-川七葉,109,台北一,134.1,112.4,70.9,108.4,96
107.09.11,M2,楊桃-紅龍,109,台北一,23.5,15.7,10,16.1,1814
107.09.11,M3,楊桃-馬來亞種,109,台北一,25.1,19.4,10,18.7,1706
107.09.11,MA1,洋菇,109,台北一,100,100,94.1,98.8,559
107.09.11,MA2,洋菇(盒)-盒裝,109,台北一,170,43.9,22.7,64.9,1191
107.09.11,MB1,草菇,109,台北一,90,90,90,90,86
107.09.11,MC0,濕木耳-其他,109,台北一,400,400,400,400,10
107.09.11,MC1,濕木耳,109,台北一,96.1,90.3,66.5,86.7,796
107.09.11,MC2,濕木耳(盒)-盒裝,109,台北一,95,95,95,95,10
107.09.11,MD1,溼香菇,109,台北一,110,107.2,68.8,100.1,2946
107.09.11,ME0,金絲菇-其他,109,台北一,60,60,41,56.2,126
107.09.11,ME1,金絲菇,109,台北一,35,34,20.9,31.6,1473
107.09.11,ME2,金絲菇(盒)-盒裝,109,台北一,41.1,34,33,35.2,2626
107.09.11,MF1,蠔菇-鮑魚菇,109,台北一,50,50,50,50,152
107.09.11,MG1,巴西蘑菇,109,台北一,220,220,220,220,9
107.09.11,MI1,秀珍菇,109,台北一,71.4,70,70,70.3,726
107.09.11,MI2,秀珍菇(盒)-盒裝,109,台北一,15,15,15,15,100
107.09.11,MJ1,杏鮑菇,109,台北一,93.5,66,41.6,66.7,4153
107.09.11,MJ2,杏鮑菇-盒裝,109,台北一,39.1,22.6,21.4,25.7,741
107.09.11,MK0,鴻禧菇-其他,109,台北一,57.2,26.4,26,32.5,312
107.09.11,MK1,鴻禧菇,109,台北一,160,112.6,80,115.6,108
107.09.11,MK2,鴻禧菇-盒裝,109,台北一,129.8,23.1,20.6,43.9,1514
107.09.11,ML1,珊瑚菇,109,台北一,70,70,70,70,2
107.09.11,ML2,珊瑚菇-盒裝,109,台北一,51.4,12,12,19.9,178
107.09.11,MN1,柳松菇,109,台北一,130,130,130,130,40
107.09.11,MX1,其他菇類-其他菇類,109,台北一,125.7,79.3,18.2,76.3,657
107.09.11,N9,李-進口,109,台北一,183.3,97.6,62.5,107.7,3172
107.09.11,O0,梨-其他,109,台北一,48,40.8,19.9,38,325
107.09.11,O1,梨-橫山梨,109,台北一,16,15,15,15.2,433
107.09.11,O2,梨-秋水梨,109,台北一,50,37.5,12.9,35.1,1145
107.09.11,O3,梨-世紀梨,109,台北一,50.9,28.9,15.5,30.6,12800
107.09.11,O4,梨-新興梨,109,台北一,66.3,42.2,25,43.6,33016
107.09.11,O5,梨-豐水梨,109,台北一,10,10,10,10,32
107.09.11,O9,梨-進口,109,台北一,160.3,129.8,59.1,121.8,1765
107.09.11,OA2,鹹菜-帶葉,109,台北一,30,30,30,30,6210
107.09.11,OB1,雪裡紅,109,台北一,20.7,18,18,18.6,880
107.09.11,OC1,其他蔬菜,109,台北一,30,30,30,30,108
107.09.11,OD1,蘿蔔乾,109,台北一,28,28,28,28,672
107.09.11,OE2,醃瓜-漬,109,台北一,25,24.2,22,23.9,330
107.09.11,OG1,熟筍-桂竹筍,109,台北一,47.6,14.3,13,20.7,422
107.09.11,OH2,桶筍-綠竹筍,109,台北一,80,80,80,80,120
107.09.11,OI4,筍茸,109,台北一,28,28,28,28,2088
107.09.11,OL1,朴菜,109,台北一,30,30,30,30,72
107.09.11,OV,梨-蜜梨,109,台北一,115.5,50.6,19.3,57.3,1946
107.09.11,OX1,其他蔬菜,109,台北一,69.4,19.8,15.8,28.9,6467
107.09.11,P0,番石榴-其他,109,台北一,47,27.7,17.7,29.6,262
107.09.11,P1,番石榴-珍珠芭,109,台北一,55.3,29.3,14.1,31.5,47783
107.09.11,P2,番石榴-紅心,109,台北一,47,24.5,11.5,26.4,781
107.09.11,P3,番石榴-帝王芭,109,台北一,108.4,47.8,17.7,53.9,2893
107.09.11,P4,番石榴-世紀芭,109,台北一,21,21,21,21,40
107.09.11,P5,番石榴-水晶無仔,109,台北一,132.8,57.2,12.5,63.4,437
107.09.11,Q1,蓮霧-紅蓮霧,109,台北一,254.4,62.5,41.6,96.7,1789
107.09.11,R0,芒果-其他,109,台北一,101.1,44.8,30,53.1,960
107.09.11,R1,芒果-愛文,109,台北一,297.9,91.3,30.5,120.5,1668
107.09.11,R4,芒果-凱特,109,台北一,44.3,32.6,23.1,33,4112
107.09.11,R6,芒果-金煌,109,台北一,75,58.3,50,60,21
107.09.11,R8,芒果-芒果青,109,台北一,25,25,25,25,112
107.09.11,S1,葡萄-巨峰,109,台北一,73.1,34.6,20,39.4,4005
107.09.11,S9,葡萄-進口,109,台北一,391.4,136.7,71.6,174.6,6413
107.09.11,SA32,蘿蔔-矸仔,109,台北一,46,26.5,16.2,28.3,5001
107.09.11,SA7,蘿蔔-甜菜根,109,台北一,22,20.9,20,20.9,216
107.09.11,SA9,蘿蔔-進口,109,台北一,28.4,23.5,19.3,23.6,38360
107.09.11,SB1,胡蘿蔔-未洗,109,台北一,13,12.3,9,11.8,1185
107.09.11,SB2,胡蘿蔔-清洗,109,台北一,26.1,22.2,14.4,21.4,35220
107.09.11,SB9,胡蘿蔔-進口,109,台北一,28,27.5,22,26.5,240
107.09.11,SC1,馬鈴薯-本產,109,台北一,34.4,26.7,16.7,26.3,10537
107.09.11,SC9,馬鈴薯-進口,109,台北一,41.1,26.4,18.7,27.8,3410
107.09.11,SD1,洋蔥-本產,109,台北一,24,21.8,17.7,21.4,12825
107.09.11,SD9,洋蔥-進口,109,台北一,23.5,22.1,16,21.2,17531
107.09.11,SE1,青蔥-日蔥,109,台北一,106.6,91.5,71.7,90.6,7180
107.09.11,SE2,青蔥-北蔥,109,台北一,40.4,32.9,28.5,33.5,2939
107.09.11,SE3,青蔥-大蔥,109,台北一,33,30,30,30.6,100
107.09.11,SE5,青蔥-紅蔥頭,109,台北一,38.5,35,35,35.7,888
107.09.11,SE6,青蔥-粉蔥,109,台北一,70,55.6,42.4,55.9,19671
107.09.11,SF1,韭菜-白頭,109,台北一,84.7,66.2,46,65.9,2369
107.09.11,SF2,韭菜-韭菜黃,109,台北一,142.3,123.9,75.5,117.9,1526
107.09.11,SF3,韭菜-韭菜花,109,台北一,103.2,93.8,70.8,91.1,2312
107.09.11,SF4,韭菜-青頭,109,台北一,91.8,63.8,44.7,65.6,3006
107.09.11,SG2,大蒜-軟梗,109,台北一,226.6,174.3,102.5,170.4,752
107.09.11,SG4,大蒜-蔥蒜,109,台北一,174,149,71.8,138.6,840
107.09.11,SG5,大蒜-蒜頭,109,台北一,72.1,55.5,38.8,55.5,732
107.09.11,SG6,大蒜-蒜仁,109,台北一,70,70,70,70,3615
107.09.11,SG7,大蒜-蒜瓣,109,台北一,119.3,87.2,33.8,83,729
107.09.11,SH1,竹筍-麻竹筍,109,台北一,34,28.1,19.3,27.5,13849
107.09.11,SH2,竹筍-綠竹筍,109,台北一,139.7,58.3,30,68.9,9397
107.09.11,SH5,竹筍-烏殼綠,109,台北一,48.1,29.5,16.8,30.7,6565
107.09.11,SH7,竹筍-去殼,109,台北一,23.2,17,12.8,17.4,2062
107.09.11,SJ1,芋-麵芋,109,台北一,12,10.7,8,10.4,224
107.09.11,SJ2,芋-檳榔心芋,109,台北一,58.8,37.7,21.1,38.6,9077
107.09.11,SJ3,芋-里芋,109,台北一,70.6,58.8,18.2,53,358
107.09.11,SJ4,芋-芋莖,109,台北一,17,16.4,10,15.2,59
107.09.11,SK1,荸薺,109,台北一,50,50,50,50,40
107.09.11,SK2,荸薺-加工,109,台北一,65,65,65,65,282
107.09.11,SL1,豆薯,109,台北一,14,12.4,9.7,12.2,3855
107.09.11,SM1,牛蒡,109,台北一,35,34.2,31.4,33.8,850
107.09.11,SM9,牛蒡-進口,109,台北一,30,30,29.8,30,430
107.09.11,SN1,蓮藕,109,台北一,38.1,31.8,14.3,29.5,5428
107.09.11,SN2,蓮藕-蓮子,109,台北一,300,250.9,120,234.6,33
107.09.11,SN9,蓮藕-進口,109,台北一,35,35,35,35,400
107.09.11,SO0,甘薯-其他,109,台北一,40.7,10.8,5.1,15.6,610
107.09.11,SO1,甘薯-改良種,109,台北一,29.2,14,6.5,15.5,4233
107.09.11,SO2,甘薯-芋仔甘藷,109,台北一,15,13.9,8,12.9,325
107.09.11,SO3,甘藷-臺農66號,109,台北一,19,9.4,5.5,10.5,28659
107.09.11,SP1,薑-老薑,109,台北一,99.7,73.9,48.5,74,2195
107.09.11,SP2,薑-嫩薑,109,台北一,69.8,48.3,35,50,5054
107.09.11,SP3,薑-粉薑,109,台北一,50,42.3,29.2,41.2,1841
107.09.11,SQ1,茭白筍-帶殼,109,台北一,94.5,76.3,57.9,76.2,10955
107.09.11,SQ3,茭白筍-去殼,109,台北一,152.5,119,72,116.3,1992
107.09.11,SR1,菱角-生菱角,109,台北一,110,107.2,65,99.3,88
107.09.11,SR3,菱角-去殼,109,台北一,80,80,80,80,116
107.09.11,SU1,薯蕷-紅薯蕷,109,台北一,64,57.4,44.7,56.2,304
107.09.11,SU2,薯蕷-白薯蕷,109,台北一,47.2,30.6,22.4,32.3,2465
107.09.11,SU3,薯蕷-樹薯,109,台北一,25,23.7,16,22.4,84
107.09.11,SU9,薯蕷-進口,109,台北一,150,137.8,100,132.7,750
107.09.11,SV1,蘆筍-白蘆筍,109,台北一,224.9,131.8,96.6,143.4,174
107.09.11,SV2,蘆筍-綠蘆筍,109,台北一,364.9,231.1,154.9,242.6,510
107.09.11,SV3,蘆筍-蘆筍花,109,台北一,100,100,100,100,3
107.09.11,SV9,蘆筍-進口,109,台北一,243.9,165.1,128.1,173.5,1954
107.09.11,SX1,芽菜類-綠豆芽,109,台北一,13.2,12,12,12.3,10018
107.09.11,SX2,芽菜類-黃豆牙,109,台北一,21.1,20,20,20.2,802
107.09.11,SX3,芽菜類-豌豆嬰,109,台北一,50,45.3,40,45.2,492
107.09.11,SX4,芽菜類-苜宿芽,109,台北一,50,50,50,50,336
107.09.11,SZ3,金針筍,109,台北一,85,72.5,60,72.5,2
107.09.11,SZ7,晚香玉筍,109,台北一,615.8,600,586.8,600.5,19
107.09.11,T1,西瓜-大西瓜,109,台北一,17,12,11.9,13,40145
107.09.11,T5,西瓜-黃肉,109,台北一,12.7,8.4,5.8,8.7,28164
107.09.11,T7,西瓜-秀鈴,109,台北一,13.2,10,6.5,9.9,8979
107.09.11,V1,甜瓜-美濃,109,台北一,77.4,27.5,14.1,34.8,1721
107.09.11,V2,甜瓜-溫室吊瓜,109,台北一,254.5,120.8,52.7,133.9,2434
107.09.11,W0,洋香瓜-其他,109,台北一,80.8,59.2,26.9,57,368
107.09.11,W1,洋香瓜-網狀紅肉,109,台北一,78.4,36.7,18.8,41.4,1146
107.09.11,W2,洋香瓜-網狀綠肉,109,台北一,125,73,25.8,73.9,695
107.09.11,W9,洋香瓜-進口,109,台北一,104.1,33.3,33.3,47.5,775
107.09.11,X0,蘋果-其他,109,台北一,80,61.8,60,65.1,94
107.09.11,X3,蘋果-惠,109,台北一,48.2,34.2,17.1,33.6,772
107.09.11,X59,蘋果-紅玉(進口),109,台北一,146.7,146.7,137.7,144.9,370
107.09.11,X69,蘋果-富士(進口),109,台北一,87.1,38.6,34.7,47.5,21055
107.09.11,Y1,桃子-水蜜桃,109,台北一,40,35.5,30,35.3,37
107.09.11,Y39,甜桃-甜桃進口,109,台北一,66.7,66.7,66.7,66.7,240
107.09.11,Y9,桃子-進口,109,台北一,141.4,133.3,98.5,128,4458
107.09.11,Z1,柿子-紅柿,109,台北一,26.6,15.1,8.3,16,13470
107.09.11,Z2,柿子-水柿,109,台北一,20,20,20,20,60
107.09.11,Z3,柿子-柿餅,109,台北一,60,42.4,40,45.5,165
107.09.11,Z4,柿子-甜柿,109,台北一,146.6,79.9,42.8,85.8,2869
107.09.11,Z9,柿子-進口,109,台北一,266.7,252.9,244.4,254,84
107.09.11,129,椰子-進口剝殼,220,板橋區,50,50,50,50,1200
107.09.11,31,釋迦,220,板橋區,45.7,33.1,28,34.6,711
107.09.11,469,藍莓-進口藍莓,220,板橋區,450,450,450,450,10
107.09.11,50,百香果-其他,220,板橋區,35,35,35,35,45
107.09.11,51,百香果-改良種,220,板橋區,43.9,22.1,15,25,6909
107.09.11,61,甘蔗-帶皮,220,板橋區,9,9,9,9,1600
107.09.11,72,小番茄-聖女,220,板橋區,45,45,45,45,110
107.09.11,811,火龍果-白肉,220,板橋區,31.5,21.7,12,21.7,5661
107.09.11,812,火龍果-紅肉,220,板橋區,34.8,22.7,13.8,23.3,5333
107.09.11,91,其他,220,板橋區,15,8.1,5,8.8,39
107.09.11,919,其他-進口,220,板橋區,43.3,39.9,38.9,40.4,270
107.09.11,A1,香蕉,220,板橋區,27.6,26,22.8,25.7,15062
107.09.11,A2,香蕉-芭蕉,220,板橋區,19,17.1,15,17,335
107.09.11,B2,鳳梨-金鑽鳳梨,220,板橋區,13.3,10.1,8.3,10.4,1961
107.09.11,B6,鳳梨-甜蜜蜜,220,板橋區,12,12,12,12,100
107.09.11,B7,鳳梨-牛奶鳳梨,220,板橋區,13.5,12,12,12.3,2680
107.09.11,F1,雜柑-檸檬,220,板橋區,15.4,11.9,6.4,11.5,1442
107.09.11,F4,雜柑-桔子,220,板橋區,28,21.3,5,19.4,48
107.09.11,F5,雜柑-無子檸檬,220,板橋區,10,10,10,10,60
107.09.11,FA0,其他花類,220,板橋區,85,85,85,85,15
107.09.11,FA1,黃秋葵,220,板橋區,122,110,66.3,103.7,307
107.09.11,FB1,花椰菜-青梗,220,板橋區,58.6,50.5,45.3,51.1,850
107.09.11,FB9,花椰菜-進口,220,板橋區,38,38,38,38,130
107.09.11,FC1,胡瓜-黑刺,220,板橋區,40.2,28.7,17.3,28.7,4184
107.09.11,FD1,花胡瓜,220,板橋區,63.8,43.9,33.8,45.9,5362
107.09.11,FE1,冬瓜-白皮,220,板橋區,11.5,7.1,5,7.6,1962
107.09.11,FF0,絲瓜-其他,220,板橋區,32,27.8,25,28.1,270
107.09.11,FF1,絲瓜-絲瓜,220,板橋區,47.1,36.4,27.1,36.6,7674
107.09.11,FF2,絲瓜-角瓜,220,板橋區,42,36.5,31,36.5,40
107.09.11,FF4,絲瓜-長絲瓜,220,板橋區,31,31,31,31,90
107.09.11,FG0,苦瓜-其他,220,板橋區,136.5,108.3,95.2,111.4,182
107.09.11,FG1,苦瓜-白大米,220,板橋區,78.9,63.6,45.4,63.1,1396
107.09.11,FG2,苦瓜-青大米,220,板橋區,55,55,55,55,186
107.09.11,FG3,苦瓜-山苦瓜,220,板橋區,62,47.5,40,48.9,52
107.09.11,FH3,扁蒲-花蒲,220,板橋區,42.3,32.8,25,33.1,2089
107.09.11,FH4,扁蒲-梨子蒲,220,板橋區,36,28,25,29,140
107.09.11,FI1,茄子-胭脂茄,220,板橋區,39,39,39,39,20
107.09.11,FI2,茄子-麻荸茄,220,板橋區,63.9,45,36.1,47,2468
107.09.11,FJ1,蕃茄-黑柿,220,板橋區,32,32,32,32,20
107.09.11,FJ3,蕃茄-牛蕃茄,220,板橋區,83.1,56.7,41.2,58.9,3610
107.09.11,FK0,甜椒-其他,220,板橋區,62,62,62,62,24
107.09.11,FK4,甜椒-彩色種,220,板橋區,126.7,88.2,60,90.3,150
107.09.11,FK5,甜椒-青椒,220,板橋區,80,49.5,31.8,52.1,1654
107.09.11,FK9,甜椒-進口,220,板橋區,100,80,60,80,100
107.09.11,FL2,豌豆-紅花,220,板橋區,110,95.8,95,98.5,104
107.09.11,FL6,豌豆-甜豌豆,220,板橋區,110,102.9,100,103.8,64
107.09.11,FL9,豌豆-進口,220,板橋區,125,102.9,70,100.8,339
107.09.11,FM2,菜豆-青色,220,板橋區,66.8,50,44.2,52.2,1802
107.09.11,FM3,菜豆-紅色,220,板橋區,62,52.8,50,54.1,155
107.09.11,FN1,敏豆-白豆,220,板橋區,132,103.5,76.9,103.9,2175
107.09.11,FN5,敏豆-醜豆,220,板橋區,140,140,140,140,30
107.09.11,FQ2,毛豆-豆仁,220,板橋區,99,95.6,90,95.1,70
107.09.11,FR9,青花苔-進口,220,板橋區,98.8,76.4,70,79.6,3081
107.09.11,FS1,越瓜,220,板橋區,11,10.7,10,10.6,65
107.09.11,FS2,越瓜-加工,220,板橋區,38,38,38,38,18
107.09.11,FT1,南瓜-木瓜形,220,板橋區,16.4,14,8,13.3,3676
107.09.11,FT2,南瓜-圓形,220,板橋區,19.9,10.8,8.4,12.1,625
107.09.11,FT5,南瓜-青如意,220,板橋區,53,53,53,53,20
107.09.11,FT9,南瓜-進口,220,板橋區,60,38.8,28,40.8,135
107.09.11,FU1,隼人瓜,220,板橋區,22.4,12.6,11,14.3,586
107.09.11,FU2,隼人瓜苗-瓜苗,220,板橋區,104.9,100,86,98.2,540
107.09.11,FV1,辣椒-紅小,220,板橋區,82,82,70,79.6,185
107.09.11,FV2,辣椒-青小,220,板橋區,51,51,51,51,72
107.09.11,FV4,辣椒-朝天椒,220,板橋區,80,74.2,56.4,71.8,22
107.09.11,FV5,辣椒-青龍,220,板橋區,41.4,35,35,36.3,294
107.09.11,FV6,辣椒-糯米椒,220,板橋區,67,50.5,25.4,48.8,175
107.09.11,FV9,辣椒-進口,220,板橋區,68.9,34.6,20.1,38.5,447
107.09.11,FY0,玉米-其他,220,板橋區,33,33,33,33,60
107.09.11,FY3,玉米-超甜白,220,板橋區,16,16,16,16,60
107.09.11,FY4,玉米-玉米筍,220,板橋區,44.4,27,13.2,27.7,948
107.09.11,FY5,玉米-糯米(黑),220,板橋區,18,17,16,17,80
107.09.11,FY6,玉米-甜軟殼,220,板橋區,28.7,22.6,12.4,21.8,1343
107.09.11,FY7,玉米-糯米(白),220,板橋區,15,15,15,15,23
107.09.11,FY9,玉米-進口,220,板橋區,65.3,50,25.8,48.2,589
107.09.11,FZ2,落花生-熟落花生,220,板橋區,35,35,35,35,330
107.09.11,G1,蛋黃果-仙桃,220,板橋區,12,12,12,12,42
107.09.11,G2,黃金果,220,板橋區,38,38,38,38,24
107.09.11,G3,酪梨,220,板橋區,59,51.6,40.3,50.8,671
107.09.11,G49,奇異果-進口,220,板橋區,102.4,91.2,69.6,89.1,3075
107.09.11,G8,栗子,220,板橋區,80,80,80,80,11
107.09.11,H1,文旦柚-文旦柚,220,板橋區,32,20.5,13.4,21.4,37948
107.09.11,H4,葡萄柚-紅肉,220,板橋區,11,11,11,11,192
107.09.11,H49,葡萄柚-進口紅肉,220,板橋區,30,30,30,30,200
107.09.11,H5,葡萄柚-白肉,220,板橋區,8,8,8,8,18
107.09.11,I1,木瓜-網室紅肉,220,板橋區,21.5,18.7,13.9,18.3,4212
107.09.11,I4,木瓜-青木瓜,220,板橋區,8,8,8,8,270
107.09.11,K3,龍眼-粉殼,220,板橋區,42,26,20.1,28,1752
107.09.11,LA0,甘藍-其他,220,板橋區,19.7,14.3,11.2,14.7,6910
107.09.11,LA1,甘藍-初秋,220,板橋區,51,40.1,30,40.3,7400
107.09.11,LA2,甘藍-改良種,220,板橋區,41.8,27.9,20.4,29.2,24684
107.09.11,LA4,甘藍-紫色,220,板橋區,15,15,15,15,14
107.09.11,LA9,甘藍-進口,220,板橋區,30.8,27.8,27.8,28.4,4755
107.09.11,LB0,小白菜-其他,220,板橋區,60,60,60,60,30
107.09.11,LB1,小白菜-土白菜,220,板橋區,44,44,39.6,43.1,1905
107.09.11,LB2,小白菜-蚵仔白,220,板橋區,48.4,36.4,30.6,37.7,4292
107.09.11,LC0,包心白菜-其他,220,板橋區,6,6,6,6,50
107.09.11,LC1,包心白菜-包白,220,板橋區,37.3,28.9,24.1,29.6,6442
107.09.11,LC9,包心白-進口,220,板橋區,44.9,27.3,26.7,30.7,2665
107.09.11,LD1,青江白菜-小梗,220,板橋區,46.8,42.6,37.7,42.4,3284
107.09.11,LE1,皇宮菜-小葉,220,板橋區,68.2,53.1,40.1,53.5,194
107.09.11,LE2,皇宮菜-大葉,220,板橋區,37,37,37,37,45
107.09.11,LF1,蕹菜-大葉,220,板橋區,25,25,25,25,18
107.09.11,LF2,蕹菜-小葉,220,板橋區,48.8,45.4,40.3,45,3745
107.09.11,LF3,蕹菜-水蕹菜,220,板橋區,55,55,55,55,54
107.09.11,LG2,芹菜-白梗,220,板橋區,67,66.6,59.8,65.3,1282
107.09.11,LG9,芹菜-進口,220,板橋區,30,28.7,25,28.2,340
107.09.11,LH2,菠菜-角葉,220,板橋區,65.2,55.9,48.2,56.2,925
107.09.11,LI1,萵苣菜-廣東萵,220,板橋區,30,30,30,30,20
107.09.11,LI3,萵苣菜-本島圓葉,220,板橋區,47.8,43.8,37.8,43.4,2784
107.09.11,LI5,萵苣菜-油麥菜,220,板橋區,56.1,38.8,28.3,40.2,3535
107.09.11,LI8,萵苣菜-水耕,220,板橋區,125,125,125,125,75
107.09.11,LI9,萵苣菜-進口,220,板橋區,32.3,30,30,30.5,1280
107.09.11,LJ4,芥菜-小芥菜,220,板橋區,39.5,36.1,31.9,35.9,796
107.09.11,LK2,芥藍菜,220,板橋區,44,40,38.5,40.5,686
107.09.11,LK3,芥藍菜-芥藍芽,220,板橋區,57,57,57,57,40
107.09.11,LM1,莧菜-紅莧菜,220,板橋區,38,36.4,35,36.5,560
107.09.11,LM2,莧菜-白莧菜,220,板橋區,38.2,37.3,32.2,36.5,1280
107.09.11,LN1,油菜,220,板橋區,46.3,38.2,33.7,38.9,2741
107.09.11,LN2,油菜-小松菜,220,板橋區,40,40,40,40,25
107.09.11,LO1,甘藷葉,220,板橋區,57.2,41.4,36.4,43.6,2800
107.09.11,LP1,芫荽,220,板橋區,174.1,48.6,19,67.8,206
107.09.11,LP2,九層塔,220,板橋區,135.5,125,105.9,123.2,182
107.09.11,LQ1,紅鳳菜-紅鳳菜,220,板橋區,55.6,46,41.6,47,218
107.09.11,LT3,海菜-水蓮,220,板橋區,89,88.3,70,84.8,162
107.09.11,LX1,蕨菜-過貓,220,板橋區,46,46,46,46,45
107.09.11,LX2,蕨菜-山蘇,220,板橋區,119,100,92,102.2,30
107.09.11,M2,楊桃-紅龍,220,板橋區,10.6,8,8,8.5,410
107.09.11,MA2,洋菇(盒)-盒裝,220,板橋區,65,59.5,55,59.7,96
107.09.11,MB1,草菇,220,板橋區,55,55,55,55,24
107.09.11,MC1,濕木耳,220,板橋區,45.8,39.4,32.4,39.3,585
107.09.11,MD1,溼香菇,220,板橋區,53.1,48.7,43.7,48.6,591
107.09.11,ME1,金絲菇,220,板橋區,22,20.4,17.6,20.2,1394
107.09.11,ME2,金絲菇(盒)-盒裝,220,板橋區,22.7,19,18,19.5,600
107.09.11,MF1,蠔菇-鮑魚菇,220,板橋區,35,35,35,35,32
107.09.11,MI1,秀珍菇,220,板橋區,50,44.2,36,43.7,240
107.09.11,MJ1,杏鮑菇,220,板橋區,47.1,43.1,36,42.5,781
107.09.11,MJ2,杏鮑菇-盒裝,220,板橋區,50,50,50,50,1
107.09.11,MK1,鴻禧菇,220,板橋區,55,55,51.6,54.3,131
107.09.11,ML1,珊瑚菇,220,板橋區,45,45,45,45,4
107.09.11,MN1,柳松菇,220,板橋區,45,45,45,45,2
107.09.11,MX1,其他菇類-其他菇類,220,板橋區,32,22.6,12.4,22.4,226
107.09.11,N9,李-進口,220,板橋區,100,99.8,80,95.9,975
107.09.11,O0,梨-其他,220,板橋區,45,45,45,45,144
107.09.11,O1,梨-橫山梨,220,板橋區,10,10,10,10,746
107.09.11,O3,梨-世紀梨,220,板橋區,39.7,29.8,28,31.4,4232
107.09.11,O4,梨-新興梨,220,板橋區,35.8,28.7,23.1,29,9744
107.09.11,O9,梨-進口,220,板橋區,227.4,138.1,106.7,149.7,3675
107.09.11,OE2,醃瓜-漬,220,板橋區,40.7,20,20,24.1,87
107.09.11,OV,梨-蜜梨,220,板橋區,35,35,35,35,88
107.09.11,OX1,其他蔬菜,220,板橋區,59,27.2,11.8,30.5,1178
107.09.11,P1,番石榴-珍珠芭,220,板橋區,24.3,17.4,12.5,17.8,12420
107.09.11,Q1,蓮霧-紅蓮霧,220,板橋區,40,37.6,25,35.5,151
107.09.11,R0,芒果-其他,220,板橋區,30,20.5,20,22.3,210
107.09.11,R4,芒果-凱特,220,板橋區,27.5,16.3,11.8,17.6,1387
107.09.11,S1,葡萄-巨峰,220,板橋區,46.1,35.9,27.8,36.3,1233
107.09.11,S9,葡萄-進口,220,板橋區,362.3,110,110,160.4,4185
107.09.11,SA3,蘿蔔-矸仔,220,板橋區,24.9,23.4,20,23,880
107.09.11,SA9,蘿蔔-進口,220,板橋區,22.9,20,15.9,19.8,9280
107.09.11,SB1,胡蘿蔔-未洗,220,板橋區,18,13.6,11,14,2010
107.09.11,SB2,胡蘿蔔-清洗,220,板橋區,22.7,18.6,12.2,18.1,5200
107.09.11,SC1,馬鈴薯-本產,220,板橋區,25.3,21.7,17,21.5,3220
107.09.11,SC9,馬鈴薯-進口,220,板橋區,22.7,21.2,20.8,21.4,350
107.09.11,SD1,洋蔥-本產,220,板橋區,18,18,17.4,17.9,4550
107.09.11,SD9,洋蔥-進口,220,板橋區,21.4,6.9,4,9.2,14837.9
107.09.11,SE2,青蔥-北蔥,220,板橋區,24,16.8,12,17.2,240
107.09.11,SE5,青蔥-紅蔥頭,220,板橋區,36,34.6,34,34.8,117
107.09.11,SE6,青蔥-粉蔥,220,板橋區,57,45.7,36.3,46.1,5135
107.09.11,SF1,韭菜-白頭,220,板橋區,58.5,45.3,40.4,47,185
107.09.11,SF2,韭菜-韭菜黃,220,板橋區,96,96,96,96,102
107.09.11,SF3,韭菜-韭菜花,220,板橋區,89.1,70,55.2,70.9,400
107.09.11,SF4,韭菜-青頭,220,板橋區,59.1,47.7,45,49.4,567
