106年04月17日 10時30分00秒,死亡1,受傷1,普通重型-機車
106年04月17日 10時34分00秒,死亡1,受傷1,普通重型-機車
106年04月17日 19時00分00秒,死亡1,受傷1,普通重型-機車
106年04月18日 09時40分00秒,死亡1,受傷1,普通重型-機車
106年04月18日 09時54分00秒,死亡1,受傷0,自用-小客車
106年04月19日 11時34分00秒,死亡1,受傷0,行人-人
106年04月19日 13時00分00秒,死亡1,受傷1,普通重型-機車
106年04月19日 16時17分00秒,死亡1,受傷0,自用-曳引車
106年04月20日 04時20分00秒,死亡1,受傷1,普通重型-機車
106年04月21日 07時24分00秒,死亡1,受傷0,普通重型-機車
106年04月21日 07時30分00秒,死亡1,受傷1,自用-小客車
106年04月21日 08時52分00秒,死亡1,受傷0,普通重型-機車
106年04月21日 09時56分00秒,死亡1,受傷0,普通重型-機車
106年04月22日 04時43分00秒,死亡1,受傷2,普通重型-機車
106年04月22日 07時30分00秒,死亡1,受傷1,自用-小客車
106年04月22日 09時30分00秒,死亡1,受傷1,自用-小客車
106年04月22日 16時10分00秒,死亡1,受傷1,自用-曳引車
106年04月22日 21時44分00秒,死亡1,受傷0,普通重型-機車
106年04月23日 19時17分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年04月24日 12時50分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年04月24日 16時08分00秒,死亡1,受傷2,自用-小貨車(含客、貨兩用)
106年04月24日 18時36分00秒,死亡1,受傷1,行人-人
106年04月24日 19時44分00秒,死亡1,受傷0,營業用-曳引車
106年04月25日 06時10分00秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年04月25日 07時59分00秒,死亡1,受傷1,自用-小客車
106年04月25日 17時57分00秒,死亡1,受傷0,普通輕型-機車
106年04月25日 21時01分00秒,死亡1,受傷0,自用-小客車
106年04月26日 03時39分00秒,死亡1,受傷0,普通重型-機車
106年04月26日 06時29分00秒,死亡1,受傷0,民營公車-大客車
106年04月26日 07時42分00秒,死亡1,受傷0,普通重型-機車
106年04月26日 13時55分00秒,死亡1,受傷0,普通重型-機車
106年04月26日 15時25分00秒,死亡1,受傷0,普通重型-機車
106年04月26日 15時55分00秒,死亡2,受傷0,腳踏自行車-慢車
106年04月26日 21時05分00秒,死亡1,受傷0,自用-小客車
106年04月27日 00時00分00秒,死亡1,受傷0,普通重型-機車
106年04月27日 07時40分00秒,死亡1,受傷1,普通重型-機車
106年04月27日 14時23分00秒,死亡1,受傷0,普通輕型-機車
106年04月28日 03時25分00秒,死亡1,受傷0,普通重型-機車
106年04月28日 05時13分00秒,死亡2,受傷0,計程車-小客車
106年04月28日 08時38分00秒,死亡1,受傷1,自用-小客車
106年04月28日 17時14分00秒,死亡1,受傷0,普通重型-機車
106年04月28日 17時50分00秒,死亡1,受傷2,普通重型-機車
106年04月28日 21時38分00秒,死亡1,受傷5,自用-小客車
106年04月28日 23時45分00秒,死亡1,受傷1,大型重型2(250-550C.C.)-機車
106年04月29日 23時45分00秒,死亡1,受傷2,自用-小客車
106年04月30日 11時40分00秒,死亡1,受傷0,大型重型1(550C.C.以上)-機車
106年04月30日 23時40分00秒,死亡1,受傷2,自用-小客車
106年05月01日 08時23分00秒,死亡1,受傷1,普通重型-機車
106年05月01日 14時47分00秒,死亡1,受傷1,普通重型-機車
106年05月01日 16時01分00秒,死亡1,受傷0,大型重型2(250-550C.C.)-機車
106年05月01日 19時20分00秒,死亡1,受傷2,自用-大貨車
106年05月02日 08時10分00秒,死亡1,受傷0,普通重型-機車
106年05月02日 10時15分00秒,死亡1,受傷1,普通重型-機車
106年05月02日 18時09分00秒,死亡1,受傷2,租賃車-小客車
106年05月02日 21時56分00秒,死亡1,受傷0,自用-小客車
106年05月03日 04時50分00秒,死亡1,受傷0,行人-人
106年05月03日 10時46分00秒,死亡1,受傷0,普通重型-機車
106年05月03日 14時37分00秒,死亡1,受傷1,普通重型-機車
106年05月04日 07時40分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年05月05日 01時14分00秒,死亡1,受傷1,自用-小客車
106年05月05日 07時50分00秒,死亡1,受傷0,腳踏自行車-慢車
106年05月05日 09時30分00秒,死亡1,受傷0,普通重型-機車
106年05月06日 05時30分00秒,死亡1,受傷0,普通重型-機車
106年05月06日 07時36分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年05月06日 14時30分00秒,死亡1,受傷1,普通重型-機車
106年05月06日 15時14分00秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年05月06日 17時55分00秒,死亡1,受傷1,自用-小客車
106年05月07日 03時42分00秒,死亡2,受傷0,自用-大貨車
106年05月07日 05時33分00秒,死亡1,受傷4,普通輕型-機車
106年05月07日 08時34分00秒,死亡1,受傷0,普通重型-機車
106年05月07日 10時59分00秒,死亡1,受傷0,普通重型-機車
106年05月07日 16時04分00秒,死亡1,受傷0,普通重型-機車
106年05月07日 18時56分00秒,死亡1,受傷0,普通重型-機車
106年05月08日 05時50分00秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年05月08日 06時45分00秒,死亡1,受傷0,普通重型-機車
106年05月08日 11時19分00秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年05月08日 13時55分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年05月09日 00時00分00秒,死亡2,受傷0,計程車-小客車
106年05月09日 01時25分00秒,死亡1,受傷3,自用-小貨車(含客、貨兩用)
106年05月09日 08時52分00秒,死亡1,受傷0,自用-小客車
106年05月09日 13時42分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年05月09日 17時49分00秒,死亡1,受傷0,自用-小客車
106年05月09日 18時35分00秒,死亡1,受傷1,普通輕型-機車
106年05月09日 20時43分00秒,死亡1,受傷0,普通重型-機車
106年05月10日 08時02分00秒,死亡1,受傷0,自用-大貨車
106年05月10日 16時50分00秒,死亡1,受傷1,普通重型-機車
106年05月10日 21時45分00秒,死亡1,受傷1,普通重型-機車
106年05月11日 00時22分00秒,死亡2,受傷0,自用-小客車
106年05月11日 05時41分00秒,死亡1,受傷0,自用-小客車
106年05月11日 13時00分00秒,死亡1,受傷1,自用-小客車
106年05月11日 13時11分00秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年05月11日 15時20分00秒,死亡1,受傷0,腳踏自行車-慢車
106年05月11日 15時32分00秒,死亡1,受傷1,自用-小客車
106年05月12日 23時37分00秒,死亡1,受傷0,自用-小客車
106年05月13日 08時15分00秒,死亡1,受傷0,普通重型-機車
106年05月13日 14時00分00秒,死亡1,受傷0,普通重型-機車
106年05月13日 22時35分00秒,死亡1,受傷0,普通重型-機車
106年05月14日 05時35分00秒,死亡1,受傷0,普通重型-機車
106年05月14日 07時23分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年05月14日 12時10分00秒,死亡1,受傷0,普通重型-機車
106年05月14日 14時56分00秒,死亡1,受傷0,自用-小客車
106年05月14日 19時07分00秒,死亡1,受傷0,行人-人
106年05月15日 06時48分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年05月15日 07時17分00秒,死亡1,受傷0,行人-人
106年05月15日 08時50分00秒,死亡1,受傷0,自用-大貨車
106年05月15日 12時40分00秒,死亡1,受傷5,自用-小貨車(含客、貨兩用)
106年05月15日 13時10分00秒,死亡1,受傷0,普通重型-機車
106年05月15日 15時00分00秒,死亡1,受傷0,普通重型-機車
106年05月15日 16時03分00秒,死亡1,受傷0,自用-大貨車
106年05月15日 18時50分00秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年05月16日 07時16分00秒,死亡1,受傷1,普通重型-機車
106年05月16日 10時56分00秒,死亡1,受傷0,自用-大貨車
106年05月16日 11時20分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年05月16日 16時11分00秒,死亡1,受傷1,自用-小客車
106年05月16日 19時03分00秒,死亡1,受傷2,自用-小貨車(含客、貨兩用)
106年05月16日 23時15分00秒,死亡1,受傷0,普通重型-機車
106年05月17日 23時09分00秒,死亡1,受傷0,普通重型-機車
106年05月19日 04時48分00秒,死亡1,受傷0,自用-小客車
106年05月19日 06時42分00秒,死亡1,受傷1,普通重型-機車
106年05月20日 04時10分00秒,死亡1,受傷0,普通重型-機車
106年05月20日 08時51分00秒,死亡1,受傷0,腳踏自行車-慢車
106年05月20日 14時54分00秒,死亡1,受傷0,普通重型-機車
106年05月21日 00時13分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年05月21日 01時28分00秒,死亡1,受傷0,普通重型-機車
106年05月21日 04時42分00秒,死亡1,受傷0,普通重型-機車
106年05月21日 05時20分00秒,死亡1,受傷0,普通重型-機車
106年05月21日 18時10分00秒,死亡1,受傷0,普通輕型-機車
106年05月22日 09時19分00秒,死亡1,受傷0,普通重型-機車
106年05月22日 09時23分00秒,死亡1,受傷0,普通重型-機車
106年05月23日 16時48分00秒,死亡1,受傷1,普通重型-機車
106年05月24日 07時20分00秒,死亡3,受傷1,自用-小客車
106年05月24日 14時25分00秒,死亡1,受傷0,拼裝車-其他車
106年05月24日 18時19分00秒,死亡1,受傷0,普通重型-機車
106年05月25日 02時26分00秒,死亡1,受傷0,腳踏自行車-慢車
106年05月25日 19時30分00秒,死亡1,受傷0,行人-人
106年05月26日 10時50分00秒,死亡1,受傷1,普通重型-機車
106年05月26日 12時06分00秒,死亡1,受傷0,營業用-小貨車(含客、貨兩用)
106年05月26日 14時35分00秒,死亡1,受傷2,自用-小客車
106年05月27日 01時20分00秒,死亡1,受傷2,營業用-全聯結車
106年05月27日 03時48分00秒,死亡1,受傷0,自用-小客車
106年05月27日 11時56分00秒,死亡2,受傷0,計程車-小客車
106年05月27日 13時24分00秒,死亡1,受傷0,普通重型-機車
106年05月27日 17時20分00秒,死亡1,受傷1,普通重型-機車
106年05月27日 23時43分00秒,死亡1,受傷0,自用-小客車
106年05月28日 09時34分00秒,死亡1,受傷1,自用-小客車
106年05月28日 14時02分00秒,死亡1,受傷1,自用-小客車
106年05月29日 00時43分00秒,死亡1,受傷4,行人-人
106年05月29日 04時45分00秒,死亡1,受傷0,普通輕型-機車
106年05月29日 14時05分00秒,死亡1,受傷0,自用-小客車
106年05月30日 21時50分00秒,死亡1,受傷1,自用-小客車
106年05月30日 22時37分00秒,死亡1,受傷0,自用-小客車
106年05月31日 03時35分00秒,死亡1,受傷0,普通重型-機車
106年05月31日 14時15分00秒,死亡1,受傷0,普通重型-機車
106年05月31日 19時12分00秒,死亡1,受傷0,自用-小客車
106年06月01日 05時30分00秒,死亡1,受傷0,普通重型-機車
106年06月01日 07時10分00秒,死亡1,受傷0,自用-小客車
106年06月01日 19時43分00秒,死亡1,受傷0,自用-小客車
106年06月01日 22時43分00秒,死亡1,受傷0,自用-小客車
106年06月02日 20時46分00秒,死亡1,受傷5,營業用-半聯結車
106年06月03日 03時14分00秒,死亡1,受傷0,普通重型-機車
106年06月03日 03時50分00秒,死亡1,受傷0,自用-小客車
106年06月03日 09時07分00秒,死亡1,受傷0,普通重型-機車
106年06月03日 14時20分00秒,死亡1,受傷3,自用-小客車
106年06月03日 16時35分00秒,死亡1,受傷2,普通重型-機車
106年06月04日 14時30分00秒,死亡1,受傷1,普通重型-機車
106年06月05日 07時40分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年06月05日 16時18分00秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年06月06日 04時30分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年06月06日 05時58分00秒,死亡1,受傷0,民營公車-大客車
106年06月06日 13時55分00秒,死亡1,受傷0,營業用-小貨車(含客、貨兩用)
106年06月06日 18時15分00秒,死亡1,受傷0,營業用-曳引車
106年06月06日 21時30分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年06月06日 23時12分00秒,死亡1,受傷1,普通重型-機車
106年06月07日 07時14分00秒,死亡1,受傷1,普通重型-機車
106年06月07日 19時00分00秒,死亡1,受傷0,普通重型-機車
106年06月08日 00時18分00秒,死亡1,受傷0,自用-小客車
106年06月08日 08時38分00秒,死亡1,受傷0,自用-大貨車
106年06月08日 10時16分00秒,死亡1,受傷0,普通重型-機車
106年06月08日 12時14分00秒,死亡2,受傷0,自用-小貨車(含客、貨兩用)
106年06月08日 14時47分00秒,死亡1,受傷3,普通重型-機車
106年06月08日 15時07分00秒,死亡1,受傷0,營業用-曳引車
106年06月08日 19時50分00秒,死亡1,受傷0,自用-小客車
106年06月09日 16時10分00秒,死亡1,受傷0,自用-小客車
106年06月09日 19時27分00秒,死亡1,受傷0,自用-小客車
106年06月09日 21時46分00秒,死亡1,受傷0,自用-小客車
106年06月09日 22時25分00秒,死亡1,受傷0,自用-小客車
106年06月09日 23時02分00秒,死亡1,受傷1,自用-小客車
106年06月10日 05時35分00秒,死亡1,受傷0,普通重型-機車
106年06月10日 06時35分00秒,死亡1,受傷0,自用-小客車
106年06月10日 10時15分00秒,死亡1,受傷0,營業用-大貨車
106年06月10日 17時59分00秒,死亡1,受傷1,自用-小客車
106年06月11日 00時24分00秒,死亡1,受傷0,自用-小客車
106年06月11日 05時05分00秒,死亡1,受傷0,自用-小客車
106年06月11日 10時42分00秒,死亡1,受傷4,自用-小客車
106年06月11日 16時10分00秒,死亡1,受傷1,自用-小客車
106年06月11日 18時37分00秒,死亡1,受傷0,自用-小客車
106年06月12日 03時07分00秒,死亡1,受傷0,自用-小客車
106年06月12日 07時49分00秒,死亡1,受傷0,普通重型-機車
106年06月12日 09時35分00秒,死亡1,受傷0,普通重型-機車
106年06月12日 22時50分00秒,死亡1,受傷0,自用-小客車
106年06月13日 21時02分00秒,死亡1,受傷0,普通重型-機車
106年06月14日 03時30分00秒,死亡1,受傷0,自用-小客車
106年06月14日 11時00分00秒,死亡1,受傷0,普通重型-機車
106年06月14日 17時04分00秒,死亡1,受傷1,普通重型-機車
106年06月14日 19時00分00秒,死亡1,受傷0,普通重型-機車
106年06月14日 19時48分00秒,死亡1,受傷0,自用-小客車
106年06月15日 00時49分00秒,死亡1,受傷0,大型重型2(250-550C.C.)-機車
106年06月15日 14時50分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年06月15日 15時23分00秒,死亡1,受傷0,營業用-曳引車
106年06月15日 16時28分00秒,死亡1,受傷1,自用-大貨車
106年06月16日 06時07分00秒,死亡1,受傷2,普通輕型-機車
106年06月16日 07時22分00秒,死亡1,受傷0,普通重型-機車
106年06月16日 07時50分00秒,死亡1,受傷0,普通重型-機車
106年06月16日 10時20分00秒,死亡1,受傷0,自用-小客車
106年06月16日 12時03分00秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年06月16日 13時42分00秒,死亡1,受傷0,自用-小客車
106年06月17日 02時01分00秒,死亡1,受傷2,普通重型-機車
106年06月17日 04時54分00秒,死亡1,受傷1,普通重型-機車
106年06月17日 19時00分00秒,死亡1,受傷0,自用-小客車
106年06月17日 21時41分00秒,死亡1,受傷2,普通輕型-機車
106年06月18日 04時22分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年06月18日 14時31分00秒,死亡1,受傷0,行人-人
106年06月18日 16時03分00秒,死亡1,受傷0,普通重型-機車
106年06月19日 00時55分00秒,死亡1,受傷0,自用-小客車
106年06月19日 13時50分00秒,死亡1,受傷0,普通重型-機車
106年06月20日 02時18分00秒,死亡1,受傷1,普通重型-機車
106年06月20日 12時10分00秒,死亡1,受傷0,自用-半聯結車
106年06月21日 02時26分00秒,死亡1,受傷0,自用-小客車
106年06月21日 07時02分00秒,死亡1,受傷0,普通重型-機車
106年06月21日 12時21分00秒,死亡1,受傷0,普通重型-機車
106年06月21日 16時00分00秒,死亡1,受傷0,自用-小客車
106年06月22日 04時10分00秒,死亡1,受傷1,普通重型-機車
106年06月22日 11時50分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年06月22日 13時15分00秒,死亡1,受傷0,自用-小客車
106年06月22日 20時30分00秒,死亡1,受傷0,自用-小客車
106年06月22日 23時01分00秒,死亡1,受傷1,自用-小客車
106年06月23日 08時09分00秒,死亡1,受傷0,自用-小客車
106年06月23日 19時09分00秒,死亡1,受傷1,普通重型-機車
106年06月24日 17時00分00秒,死亡1,受傷1,普通重型-機車
106年06月24日 17時05分00秒,死亡1,受傷0,行人-人
106年06月24日 17時25分00秒,死亡1,受傷0,普通重型-機車
106年06月24日 19時55分00秒,死亡1,受傷0,普通重型-機車
106年06月24日 20時50分00秒,死亡1,受傷0,普通重型-機車
106年06月24日 23時40分00秒,死亡1,受傷1,普通重型-機車
106年06月25日 06時06分00秒,死亡1,受傷0,普通重型-機車
106年06月25日 07時48分00秒,死亡1,受傷0,小型輕型-機車
106年06月25日 08時55分00秒,死亡1,受傷0,普通重型-機車
106年06月25日 09時53分00秒,死亡1,受傷0,行人-人
106年06月25日 12時44分00秒,死亡1,受傷1,普通重型-機車
106年06月25日 17時15分00秒,死亡1,受傷1,普通輕型-機車
106年06月25日 20時05分00秒,死亡1,受傷0,普通重型-機車
106年06月26日 11時06分00秒,死亡1,受傷0,普通重型-機車
106年06月26日 17時55分00秒,死亡1,受傷0,自用大客車-大客車
106年06月26日 19時12分00秒,死亡1,受傷0,計程車-小客車
106年06月27日 01時40分00秒,死亡1,受傷0,普通重型-機車
106年06月27日 13時40分00秒,死亡1,受傷0,普通重型-機車
106年06月28日 19時00分00秒,死亡1,受傷0,普通輕型-機車
106年06月28日 20時07分00秒,死亡1,受傷1,自用-小客車
106年06月28日 22時10分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年06月29日 00時17分00秒,死亡1,受傷0,普通輕型-機車
106年06月29日 19時49分00秒,死亡1,受傷0,計程車-小客車
106年06月30日 00時05分00秒,死亡1,受傷1,自用-小客車
106年06月30日 10時06分00秒,死亡1,受傷0,普通重型-機車
106年06月30日 10時40分00秒,死亡1,受傷0,自用-小客車
106年06月30日 17時32分00秒,死亡1,受傷1,普通輕型-機車
106年06月30日 20時55分00秒,死亡1,受傷1,普通重型-機車
106年06月30日 22時51分00秒,死亡1,受傷1,普通重型-機車
106年07月01日 08時07分00秒,死亡1,受傷0,自用-小客車
106年07月01日 09時05分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年07月02日 06時30分00秒,死亡1,受傷1,行人-人
106年07月02日 09時31分00秒,死亡1,受傷0,普通重型-機車
106年07月02日 15時16分35秒,死亡1,受傷0,普通重型-機車
106年07月03日 10時03分16秒,死亡1,受傷1,普通重型-機車
106年07月03日 10時32分00秒,死亡1,受傷1,普通重型-機車
106年07月04日 06時45分37秒,死亡2,受傷0,普通重型-機車
106年07月04日 09時08分00秒,死亡1,受傷1,普通重型-機車
106年07月04日 15時34分00秒,死亡1,受傷0,普通重型-機車
106年07月04日 16時15分00秒,死亡1,受傷0,普通重型-機車
106年07月05日 07時50分12秒,死亡1,受傷0,行人-人
106年07月05日 14時12分00秒,死亡1,受傷0,普通重型-機車
106年07月05日 14時30分16秒,死亡1,受傷1,普通重型-機車
106年07月05日 16時19分00秒,死亡1,受傷0,普通重型-機車
106年07月06日 04時10分00秒,死亡1,受傷0,計程車-小客車
106年07月06日 05時55分00秒,死亡1,受傷0,普通重型-機車
106年07月06日 06時30分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年07月06日 19時44分00秒,死亡1,受傷0,普通重型-機車
106年07月07日 11時58分00秒,死亡1,受傷1,普通重型-機車
106年07月07日 15時21分00秒,死亡1,受傷1,自用-小客車
106年07月07日 18時54分00秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年07月08日 17時12分50秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年07月08日 20時20分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年07月08日 21時12分00秒,死亡1,受傷1,計程車-小客車
106年07月09日 07時10分00秒,死亡1,受傷0,普通重型-機車
106年07月09日 11時26分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年07月09日 11時55分00秒,死亡1,受傷0,大型重型1(550C.C.以上)-機車
106年07月09日 15時25分48秒,死亡1,受傷4,自用-小客車
106年07月10日 07時36分47秒,死亡1,受傷0,普通重型-機車
106年07月10日 07時50分35秒,死亡2,受傷3,營業用-大貨車
106年07月10日 09時58分00秒,死亡1,受傷0,營業用-半聯結車
106年07月10日 12時42分00秒,死亡1,受傷3,自用-小客車
106年07月10日 17時28分00秒,死亡1,受傷1,行人-人
106年07月10日 19時05分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年07月11日 09時37分00秒,死亡1,受傷0,普通重型-機車
106年07月11日 10時10分40秒,死亡1,受傷0,民營客運-大客車
106年07月11日 10時49分00秒,死亡1,受傷0,自用-小客車
106年07月11日 14時15分00秒,死亡1,受傷0,行人-人
106年07月11日 21時38分53秒,死亡1,受傷2,其他人-人
106年07月12日 07時46分43秒,死亡1,受傷0,普通重型-機車
106年07月12日 10時25分49秒,死亡1,受傷0,普通重型-機車
106年07月12日 10時47分41秒,死亡1,受傷0,自用-小客車
106年07月12日 15時25分00秒,死亡1,受傷0,營業用-半聯結車
106年07月12日 22時30分00秒,死亡1,受傷0,普通輕型-機車
106年07月13日 07時01分00秒,死亡1,受傷0,腳踏自行車-慢車
106年07月13日 16時29分00秒,死亡1,受傷0,計程車-小客車
106年07月13日 16時50分00秒,死亡1,受傷3,自用-小貨車(含客、貨兩用)
106年07月13日 17時40分00秒,死亡1,受傷0,自用-小客車
106年07月13日 18時52分07秒,死亡1,受傷0,自用-大貨車
106年07月14日 15時53分00秒,死亡1,受傷0,普通重型-機車
106年07月14日 17時53分00秒,死亡1,受傷1,普通重型-機車
106年07月14日 19時55分00秒,死亡1,受傷0,腳踏自行車-慢車
106年07月14日 20時04分00秒,死亡1,受傷1,普通重型-機車
106年07月15日 05時21分00秒,死亡1,受傷1,普通重型-機車
106年07月15日 05時35分26秒,死亡1,受傷0,行人-人
106年07月15日 08時21分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年07月15日 19時05分00秒,死亡1,受傷1,普通重型-機車
106年07月15日 20時00分00秒,死亡1,受傷0,普通重型-機車
106年07月15日 20時24分00秒,死亡1,受傷0,自用-小客車
106年07月16日 03時25分15秒,死亡1,受傷0,普通重型-機車
106年07月16日 08時56分30秒,死亡1,受傷0,自用-小客車
106年07月16日 10時46分00秒,死亡1,受傷1,普通重型-機車
106年07月17日 10時05分00秒,死亡1,受傷3,自用-小貨車(含客、貨兩用)
106年07月17日 10時50分00秒,死亡1,受傷0,自用-小客車
106年07月17日 11時51分00秒,死亡1,受傷2,普通重型-機車
106年07月17日 14時11分00秒,死亡1,受傷0,普通重型-機車
106年07月17日 14時31分16秒,死亡1,受傷0,普通重型-機車
106年07月17日 15時57分00秒,死亡1,受傷0,營業用-半聯結車
106年07月17日 19時50分00秒,死亡1,受傷0,普通重型-機車
106年07月17日 21時26分00秒,死亡1,受傷0,普通重型-機車
106年07月18日 10時37分07秒,死亡1,受傷0,普通重型-機車
106年07月18日 13時10分00秒,死亡1,受傷1,自用-小客車
106年07月18日 15時54分44秒,死亡1,受傷1,自用-大貨車
106年07月18日 15時55分00秒,死亡1,受傷0,計程車-小客車
106年07月19日 07時23分00秒,死亡1,受傷0,普通重型-機車
106年07月19日 08時15分00秒,死亡4,受傷11,自用-大貨車
106年07月19日 11時50分54秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年07月19日 15時01分00秒,死亡1,受傷1,自用-小客車
106年07月19日 17時10分23秒,死亡1,受傷0,普通重型-機車
106年07月19日 19時16分15秒,死亡1,受傷0,自用-小客車
106年07月20日 02時43分00秒,死亡1,受傷0,普通重型-機車
106年07月20日 08時10分00秒,死亡1,受傷0,自用-大貨車
106年07月20日 08時58分00秒,死亡1,受傷0,普通重型-機車
106年07月20日 17時54分00秒,死亡1,受傷0,自用-小客車
106年07月20日 23時10分00秒,死亡2,受傷0,普通重型-機車
106年07月21日 02時02分00秒,死亡1,受傷0,自用-小客車
106年07月21日 07時15分00秒,死亡1,受傷1,普通輕型-機車
106年07月21日 07時52分00秒,死亡1,受傷1,普通重型-機車
106年07月21日 11時31分00秒,死亡1,受傷0,營業用-大貨車
106年07月21日 16時40分48秒,死亡1,受傷0,普通重型-機車
106年07月21日 17時42分00秒,死亡1,受傷1,普通重型-機車
106年07月21日 22時20分00秒,死亡1,受傷0,普通重型-機車
106年07月22日 16時30分11秒,死亡1,受傷0,普通重型-機車
106年07月22日 23時05分00秒,死亡1,受傷0,行人-人
106年07月23日 02時18分00秒,死亡1,受傷2,普通重型-機車
106年07月23日 16時10分00秒,死亡1,受傷1,普通重型-機車
106年07月23日 18時47分00秒,死亡1,受傷0,普通重型-機車
106年07月24日 12時15分00秒,死亡1,受傷0,普通輕型-機車
106年07月24日 13時32分00秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年07月24日 16時28分00秒,死亡1,受傷0,自用-小客車
106年07月24日 19時00分03秒,死亡1,受傷0,自用-小客車
106年07月25日 02時45分49秒,死亡1,受傷0,行人-人
106年07月25日 04時15分00秒,死亡2,受傷2,營業用-半聯結車
106年07月25日 06時00分00秒,死亡1,受傷0,腳踏自行車-慢車
106年07月25日 15時58分00秒,死亡1,受傷0,普通重型-機車
106年07月25日 23時53分51秒,死亡1,受傷1,普通重型-機車
106年07月26日 16時08分00秒,死亡1,受傷0,營業用-半聯結車
106年07月27日 08時53分00秒,死亡1,受傷0,自用-小客車
106年07月27日 10時20分00秒,死亡1,受傷0,普通輕型-機車
106年07月27日 14時46分00秒,死亡1,受傷1,行人-人
106年07月27日 21時30分00秒,死亡1,受傷1,大型重型1(550C.C.以上)-機車
106年07月28日 02時44分00秒,死亡1,受傷1,自用-小客車
106年07月28日 08時20分00秒,死亡1,受傷1,腳踏自行車-慢車
106年07月28日 09時20分00秒,死亡1,受傷0,自用-小客車
106年07月28日 16時24分00秒,死亡1,受傷0,營業用-半聯結車
106年07月29日 02時30分59秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年07月29日 06時00分26秒,死亡1,受傷0,自用-小客車
106年07月29日 06時14分00秒,死亡1,受傷1,普通重型-機車
106年07月29日 13時26分00秒,死亡1,受傷5,自用-小客車
106年07月30日 06時28分00秒,死亡1,受傷0,自用-小客車
106年07月31日 07時59分00秒,死亡1,受傷0,普通重型-機車
106年07月31日 14時38分00秒,死亡1,受傷0,營業用-大貨車
106年07月31日 18時13分56秒,死亡1,受傷1,自用-小客車
106年07月31日 18時27分00秒,死亡1,受傷1,自用-小客車
106年08月01日 08時50分00秒,死亡1,受傷0,普通重型-機車
106年08月02日 04時24分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年08月02日 06時50分00秒,死亡1,受傷0,普通重型-機車
106年08月02日 14時08分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年08月02日 14時50分00秒,死亡1,受傷1,自用-小客車
106年08月03日 07時13分00秒,死亡1,受傷1,普通重型-機車
106年08月03日 07時33分45秒,死亡1,受傷0,普通輕型-機車
106年08月03日 09時35分07秒,死亡1,受傷0,自用-小客車
106年08月04日 06時42分00秒,死亡1,受傷1,普通重型-機車
106年08月04日 09時13分00秒,死亡1,受傷0,普通重型-機車
106年08月04日 19時42分00秒,死亡1,受傷1,普通重型-機車
106年08月04日 21時38分44秒,死亡1,受傷0,自用-小客車
106年08月04日 21時49分00秒,死亡3,受傷6,自用-小貨車(含客、貨兩用)
106年08月05日 11時50分00秒,死亡1,受傷1,自用-小客車
106年08月05日 13時10分30秒,死亡1,受傷0,普通重型-機車
106年08月05日 21時15分00秒,死亡1,受傷0,自用-小客車
106年08月06日 01時02分56秒,死亡1,受傷0,自用-大貨車
106年08月06日 08時49分46秒,死亡1,受傷1,行人-人
